mA,V,time
580.9,4.464,1579037824.572505
578.4,4.464,1579037824.6397524
581.0,4.464,1579037824.7036984
579.8000000000001,4.464,1579037824.7695336
579.3000000000001,4.464,1579037824.8356416
581.2,4.464,1579037824.900494
578.5,4.464,1579037824.9669943
581.0,4.464,1579037825.0327601
580.1,4.464,1579037825.0985348
579.1,4.464,1579037825.164981
581.4,4.464,1579037825.2302666
578.8000000000001,4.464,1579037825.2949722
580.4,4.464,1579037825.3613431
580.3000000000001,4.464,1579037825.4288104
578.9,4.464,1579037825.4927273
581.6,4.464,1579037825.5585492
579.2,4.464,1579037825.624785
580.5,4.464,1579037825.6896174
580.7,4.464,1579037825.7559474
578.6,4.464,1579037825.821601
581.3000000000001,4.464,1579037825.887369
579.6,4.464,1579037825.9550126
579.8000000000001,4.464,1579037826.0189626
581.1,4.464,1579037826.0848618
578.8000000000001,4.464,1579037826.1507506
581.1,4.464,1579037826.2171965
579.6,4.464,1579037826.281891
579.7,4.464,1579037826.348078
581.5,4.464,1579037826.4139323
578.6,4.464,1579037826.4805112
581.0,4.464,1579037826.5447793
580.0,4.464,1579037826.6105347
579.1,4.464,1579037826.6763701
581.4,4.464,1579037826.7439997
578.8000000000001,4.464,1579037826.8079653
580.5,4.464,1579037826.873746
580.1,4.464,1579037826.9396062
579.0,4.464,1579037827.0071049
581.5,4.464,1579037827.0718184
579.0,4.464,1579037827.136979
580.2,4.464,1579037827.2028112
580.5,4.464,1579037827.2699645
578.6,4.464,1579037827.3348565
581.4,4.464,1579037827.4006295
579.3000000000001,4.464,1579037827.4658601
579.8000000000001,4.464,1579037827.5330143
581.0,4.464,1579037827.597006
578.5,4.464,1579037827.6628025
581.2,4.464,1579037827.72893
579.7,4.464,1579037827.7961507
579.9,4.464,1579037827.8609433
581.1,4.464,1579037827.9259224
578.5,4.464,1579037827.9916148
581.0,4.464,1579037828.058896
579.8000000000001,4.464,1579037828.1237621
579.2,4.464,1579037828.1895907
580.7,4.464,1579037828.254814
576.1,4.464,1579037828.321882
578.3000000000001,4.464,1579037828.3869855
577.8000000000001,4.464,1579037828.4526973
576.8000000000001,4.464,1579037828.5179806
579.0,4.464,1579037828.5851352
576.8000000000001,4.464,1579037828.6503472
578.0,4.464,1579037828.7150981
578.2,4.464,1579037828.7814226
576.6,4.464,1579037828.848892
579.1,4.464,1579037828.9126692
576.9,4.464,1579037828.9785547
577.7,4.464,1579037829.0446842
576.4,4.464,1579037829.1956236
576.4,4.464,1579037829.2037878
579.2,4.464,1579037829.240183
579.4,4.464,1579037829.305966
579.7,4.464,1579037829.3713803
581.0,4.464,1579037829.4377816
578.6,4.464,1579037829.5030491
581.1,4.464,1579037829.5690765
579.6,4.464,1579037829.6349661
579.6,4.464,1579037829.7002292
581.2,4.464,1579037829.766142
578.5,4.464,1579037829.8320122
581.1,4.464,1579037829.899795
580.1,4.464,1579037829.96485
579.1,4.464,1579037830.0306861
581.2,4.464,1579037830.0970783
578.6,4.464,1579037830.1628318
580.4,4.464,1579037830.228048
580.1,4.464,1579037830.294101
576.8000000000001,4.464,1579037830.3603761
579.2,4.464,1579037830.4251678
576.6,4.464,1579037830.4915895
577.7,4.464,1579037830.5575435
578.2,4.464,1579037830.6226501
576.4,4.464,1579037830.6885343
579.3000000000001,4.464,1579037830.7548172
576.9,4.464,1579037830.8207505
577.5,4.464,1579037830.8860164
578.4,4.464,1579037830.9518604
576.3000000000001,4.464,1579037831.0182207
578.9,4.464,1579037831.0831456
577.2,4.464,1579037831.1493719
577.3000000000001,4.464,1579037831.2152956
579.0,4.464,1579037831.2804236
576.7,4.464,1579037831.3459363
581.0,4.464,1579037831.4118266
580.0,4.464,1579037831.4781241
579.2,4.464,1579037831.543808
581.3000000000001,4.464,1579037831.6097715
578.6,4.464,1579037831.6748633
580.8000000000001,4.464,1579037831.7406769
580.1,4.464,1579037831.8071394
579.1,4.464,1579037831.872954
581.3000000000001,4.464,1579037831.9382315
579.2,4.464,1579037832.0042195
580.4,4.464,1579037832.0704875
580.6,4.464,1579037832.135837
578.6,4.464,1579037832.2017548
581.4,4.464,1579037832.266991
579.5,4.464,1579037832.3328483
580.1,4.464,1579037832.3994246
578.4,4.464,1579037832.4641666
576.2,4.464,1579037832.530434
578.9,4.464,1579037832.5959911
577.0,4.464,1579037832.6618085
577.6,4.464,1579037832.7281158
579.0,4.464,1579037832.7931383
576.1,4.464,1579037832.85927
579.5,4.464,1579037832.9251282
577.5,4.464,1579037832.9903643
577.3000000000001,4.464,1579037833.0563705
579.2,4.464,1579037833.1226175
576.1,4.464,1579037833.1884341
578.5,4.464,1579037833.2537522
577.8000000000001,4.464,1579037833.3197675
576.8000000000001,4.464,1579037833.3848546
579.7,4.464,1579037833.4507155
578.9,4.464,1579037833.5170796
580.3000000000001,4.464,1579037833.5829031
580.4,4.464,1579037833.648118
579.0,4.464,1579037833.7140687
581.2,4.464,1579037833.7803724
579.5,4.464,1579037833.8459191
580.2,4.464,1579037833.9118078
580.8000000000001,4.464,1579037833.9770029
578.8000000000001,4.464,1579037834.042984
581.6,4.464,1579037834.1093693
579.2,4.464,1579037834.1740944
579.7,4.464,1579037834.2404456
580.8000000000001,4.464,1579037834.3064535
578.5,4.464,1579037834.3715453
581.1,4.464,1579037834.4375267
579.7,4.464,1579037834.503806
577.2,4.464,1579037834.5693426
578.9,4.464,1579037834.635196
576.3000000000001,4.464,1579037834.7003908
578.5,4.464,1579037834.7668781
578.0,4.464,1579037834.8328364
577.2,4.464,1579037834.898004
579.2,4.464,1579037834.9637768
576.4,4.464,1579037835.0296903
578.0,4.464,1579037835.0949268
578.0,4.464,1579037835.1613786
576.8000000000001,4.464,1579037835.2274232
579.1,4.464,1579037835.2927258
576.7,4.464,1579037835.3585749
578.0,4.464,1579037835.4237666
578.3000000000001,4.464,1579037835.489651
576.9,4.464,1579037835.5560083
581.3000000000001,4.464,1579037835.621974
579.3000000000001,4.464,1579037835.6870384
579.9,4.464,1579037835.7530084
580.7,4.464,1579037835.8193552
578.4,4.464,1579037835.8841307
581.5,4.464,1579037835.9504197
579.6,4.464,1579037836.0162506
579.5,4.464,1579037836.0824869
581.1,4.464,1579037836.1473646
578.5,4.464,1579037836.2134295
581.0,4.464,1579037836.2794368
579.8000000000001,4.464,1579037836.3448603
579.2,4.464,1579037836.4106848
581.4,4.464,1579037836.4770281
578.6,4.464,1579037836.5420148
580.2,4.464,1579037836.6082196
577.8000000000001,4.464,1579037836.6740844
576.7,4.464,1579037836.7393293
579.0,4.464,1579037836.8053198
576.5,4.464,1579037836.8716033
578.0,4.464,1579037836.9369733
578.4,4.464,1579037837.0027025
576.4,4.464,1579037837.0688362
579.0,4.464,1579037837.133826
576.8000000000001,4.464,1579037837.1996446
577.7,4.464,1579037837.2659552
578.3000000000001,4.464,1579037837.3318746
576.3000000000001,4.464,1579037837.3970063
579.0,4.464,1579037837.4628952
577.4,4.464,1579037837.529345
