mA,V,time
496.3,4.54,1566768671.4516366
496.90000000000003,4.54,1566768671.5177329
496.1,4.54,1566768671.5828028
494.8,4.54,1566768671.6488407
493.90000000000003,4.54,1566768671.713947
494.70000000000005,4.54,1566768671.78035
495.5,4.54,1566768671.8454843
495.1,4.54,1566768671.9115489
496.8,4.54,1566768671.9777088
495.5,4.54,1566768672.0428069
496.6,4.54,1566768672.109024
496.70000000000005,4.54,1566768672.1740346
497.70000000000005,4.54,1566768672.2401955
496.90000000000003,4.54,1566768672.3055513
496.8,4.54,1566768672.3717084
496.8,4.54,1566768672.4368048
496.0,4.54,1566768672.5029786
496.3,4.54,1566768672.5682292
496.1,4.54,1566768672.6343994
496.6,4.54,1566768672.7004228
496.70000000000005,4.54,1566768672.7657704
496.5,4.54,1566768672.830953
496.90000000000003,4.54,1566768672.897138
496.5,4.54,1566768672.9623394
496.90000000000003,4.54,1566768673.0285778
495.70000000000005,4.54,1566768673.0936112
496.40000000000003,4.54,1566768673.159777
496.5,4.54,1566768673.2259092
497.3,4.54,1566768673.2913556
496.70000000000005,4.54,1566768673.3564699
496.40000000000003,4.54,1566768673.4225261
494.6,4.54,1566768673.488773
495.70000000000005,4.54,1566768673.5539205
494.90000000000003,4.54,1566768673.619943
496.5,4.54,1566768673.685072
496.70000000000005,4.54,1566768673.7514024
496.20000000000005,4.54,1566768673.8165245
496.3,4.54,1566768673.8825462
496.5,4.54,1566768673.9477918
496.1,4.54,1566768674.013949
497.0,4.54,1566768674.0802066
496.70000000000005,4.54,1566768674.1452217
496.40000000000003,4.54,1566768674.2113707
496.5,4.54,1566768674.2766588
495.8,4.54,1566768674.342726
496.8,4.54,1566768674.407988
496.5,4.54,1566768674.474244
496.70000000000005,4.54,1566768674.5393167
496.70000000000005,4.54,1566768674.6054583
496.40000000000003,4.54,1566768674.6705918
496.40000000000003,4.54,1566768674.736781
496.3,4.54,1566768674.8018324
497.0,4.54,1566768674.8678696
496.40000000000003,4.54,1566768674.9339576
497.20000000000005,4.54,1566768674.9989269
496.40000000000003,4.54,1566768675.0650434
495.3,4.54,1566768675.1311982
496.5,4.54,1566768675.1961882
496.40000000000003,4.54,1566768675.2625353
496.6,4.54,1566768675.3276894
497.40000000000003,4.54,1566768675.3937926
495.6,4.54,1566768675.458913
495.70000000000005,4.54,1566768675.5250552
498.90000000000003,4.54,1566768675.5911252
496.0,4.54,1566768675.6561787
495.3,4.54,1566768675.7223833
497.5,4.54,1566768675.7874827
497.0,4.54,1566768675.8534534
496.5,4.54,1566768675.9196754
497.3,4.54,1566768675.984586
497.3,4.54,1566768676.0506155
496.3,4.54,1566768676.116677
497.3,4.54,1566768676.181695
496.6,4.54,1566768676.2479985
496.8,4.54,1566768676.3129559
497.0,4.54,1566768676.3789327
496.70000000000005,4.54,1566768676.4451644
496.70000000000005,4.54,1566768676.5102894
497.70000000000005,4.54,1566768676.5766037
496.8,4.54,1566768676.6417348
497.0,4.54,1566768676.708087
496.90000000000003,4.54,1566768676.7732043
497.1,4.54,1566768676.839322
497.3,4.54,1566768676.9044147
496.90000000000003,4.54,1566768676.9705117
497.40000000000003,4.54,1566768677.0366368
497.3,4.54,1566768677.101745
496.90000000000003,4.54,1566768677.16781
494.20000000000005,4.54,1566768677.233353
496.3,4.54,1566768677.2994301
496.90000000000003,4.54,1566768677.3645287
497.70000000000005,4.54,1566768677.4306245
497.3,4.54,1566768677.4957848
497.1,4.54,1566768677.5619583
496.6,4.54,1566768677.6270041
497.3,4.54,1566768677.6933696
496.40000000000003,4.54,1566768677.7585146
496.40000000000003,4.54,1566768677.8247097
497.0,4.54,1566768677.8908439
496.3,4.54,1566768677.9559066
496.3,4.54,1566768678.0221312
496.90000000000003,4.54,1566768678.087266
497.40000000000003,4.54,1566768678.1534474
497.40000000000003,4.54,1566768678.218834
497.0,4.54,1566768678.2849932
496.5,4.54,1566768678.3500128
496.6,4.54,1566768678.4161808
495.90000000000003,4.54,1566768678.4812567
496.40000000000003,4.54,1566768678.5475717
496.70000000000005,4.54,1566768678.6125758
494.8,4.54,1566768678.6790059
497.40000000000003,4.54,1566768678.7440536
496.0,4.54,1566768678.8103435
493.6,4.54,1566768678.8754623
496.0,4.54,1566768678.941527
495.5,4.54,1566768679.0076861
496.40000000000003,4.54,1566768679.0727303
496.5,4.54,1566768679.138871
495.1,4.54,1566768679.2042954
496.90000000000003,4.54,1566768679.2704072
496.20000000000005,4.54,1566768679.335537
496.0,4.54,1566768679.401695
496.3,4.54,1566768679.4667761
497.90000000000003,4.54,1566768679.5331006
496.90000000000003,4.54,1566768679.5982103
497.6,4.54,1566768679.664444
497.3,4.54,1566768679.7295187
496.20000000000005,4.54,1566768679.7956772
496.8,4.54,1566768679.8609042
496.6,4.54,1566768679.927086
494.8,4.54,1566768679.9931889
495.6,4.54,1566768680.0581913
494.0,4.54,1566768680.1243792
495.8,4.54,1566768680.1897318
496.40000000000003,4.54,1566768680.255762
497.20000000000005,4.54,1566768680.3208792
496.1,4.54,1566768680.3869936
494.8,4.54,1566768680.453206
494.90000000000003,4.54,1566768680.5182967
496.1,4.54,1566768680.5845003
494.8,4.54,1566768680.6497881
494.3,4.54,1566768680.7150133
496.20000000000005,4.54,1566768680.7811332
496.1,4.54,1566768680.8472648
494.1,4.54,1566768680.9124937
497.1,4.54,1566768680.9787312
496.0,4.54,1566768681.0439334
496.5,4.54,1566768681.1099703
496.3,4.54,1566768681.1753597
498.0,4.54,1566768681.2414925
496.70000000000005,4.54,1566768681.306629
497.1,4.54,1566768681.3727643
497.6,4.54,1566768681.4379163
497.0,4.54,1566768681.5040371
496.3,4.54,1566768681.5692577
496.0,4.54,1566768681.6356583
498.0,4.54,1566768681.7009268
496.8,4.54,1566768681.76712
495.70000000000005,4.54,1566768681.8323317
497.6,4.54,1566768681.8983727
496.5,4.54,1566768681.9634438
496.70000000000005,4.54,1566768682.0295386
496.90000000000003,4.54,1566768682.0955832
497.20000000000005,4.54,1566768682.1608803
497.40000000000003,4.54,1566768682.2269866
496.20000000000005,4.54,1566768682.2919962
496.6,4.54,1566768682.3581817
497.5,4.54,1566768682.4233053
497.40000000000003,4.54,1566768682.4895306
495.90000000000003,4.54,1566768682.5546584
495.5,4.54,1566768682.6209192
496.20000000000005,4.54,1566768682.6860619
495.70000000000005,4.54,1566768682.7521324
496.3,4.54,1566768682.8183224
498.3,4.54,1566768682.8834739
497.6,4.54,1566768682.9497154
496.70000000000005,4.54,1566768683.0148778
497.1,4.54,1566768683.0810816
497.40000000000003,4.54,1566768683.1462529
497.40000000000003,4.54,1566768683.2124217
497.0,4.54,1566768683.2775617
497.8,4.54,1566768683.3435926
497.40000000000003,4.54,1566768683.4087245
498.1,4.54,1566768683.4748797
497.70000000000005,4.54,1566768683.5411205
496.6,4.54,1566768683.6064067
498.70000000000005,4.54,1566768683.6718466
498.5,4.54,1566768683.7378707
497.1,4.54,1566768683.8029916
497.8,4.54,1566768683.8693101
497.20000000000005,4.54,1566768683.9343708
496.70000000000005,4.54,1566768684.000402
497.8,4.54,1566768684.0666163
497.8,4.54,1566768684.1318536
496.5,4.54,1566768684.1979523
496.70000000000005,4.54,1566768684.2629251
497.90000000000003,4.54,1566768684.3290136
497.5,4.54,1566768684.3950517
497.90000000000003,4.54,1566768684.4600525
497.8,4.54,1566768684.5261223
497.3,4.54,1566768684.5913746
497.1,4.54,1566768684.6576188
497.3,4.54,1566768684.723651
497.6,4.54,1566768684.788831
497.5,4.54,1566768684.8551433
496.8,4.54,1566768684.920359
497.5,4.54,1566768684.986567
497.40000000000003,4.54,1566768685.051495
497.90000000000003,4.54,1566768685.1177514
497.8,4.54,1566768685.1828752
498.0,4.54,1566768685.248952
497.5,4.54,1566768685.3142962
497.40000000000003,4.54,1566768685.380478
497.3,4.54,1566768685.4456487
497.6,4.54,1566768685.511809
497.8,4.54,1566768685.5772827
495.0,4.54,1566768685.643487
497.5,4.54,1566768685.7086759
495.70000000000005,4.54,1566768685.7749178
495.5,4.54,1566768685.8400617
497.40000000000003,4.54,1566768685.9060764
498.0,4.54,1566768685.9712105
496.40000000000003,4.54,1566768686.0371945
496.8,4.54,1566768686.1035047
497.1,4.54,1566768686.1685402
497.8,4.54,1566768686.234602
497.90000000000003,4.54,1566768686.2996736
497.3,4.54,1566768686.3657787
497.5,4.54,1566768686.4319222
496.1,4.54,1566768686.4970136
497.40000000000003,4.54,1566768686.5633144
496.70000000000005,4.54,1566768686.6284802
497.90000000000003,4.54,1566768686.6945684
497.3,4.54,1566768686.7596965
497.70000000000005,4.54,1566768686.8257375
497.0,4.54,1566768686.8918884
497.70000000000005,4.54,1566768686.956952
498.20000000000005,4.54,1566768687.023186
497.6,4.54,1566768687.0885572
496.70000000000005,4.54,1566768687.1546392
497.70000000000005,4.54,1566768687.2197664
498.20000000000005,4.54,1566768687.2859771
497.6,4.54,1566768687.3510628
496.70000000000005,4.54,1566768687.4172027
497.3,4.54,1566768687.4823503
496.8,4.54,1566768687.5486681
495.6,4.54,1566768687.6139565
496.6,4.54,1566768687.68028
496.3,4.54,1566768687.7453437
496.0,4.54,1566768687.8113923
495.70000000000005,4.54,1566768687.8766704
495.6,4.54,1566768687.9428613
496.3,4.54,1566768688.008062
496.8,4.54,1566768688.0744758
497.0,4.54,1566768688.1396577
496.8,4.54,1566768688.2056863
497.3,4.54,1566768688.27077
497.5,4.54,1566768688.3368142
497.5,4.54,1566768688.4030538
497.0,4.54,1566768688.4681647
497.40000000000003,4.54,1566768688.533531
499.70000000000005,4.54,1566768688.599342
498.1,4.54,1566768688.6655078
498.3,4.54,1566768688.7306435
